name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-03-04,27,21.6,24.1,27.9,21.6,24.1,18.8,73.1,0,0,0,,0,0,16.6,21.6,295.3,1018.8,38.6,8.3,399,34.6,10,30,2023-03-04T06:39:07,2023-03-04T18:21:51,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-03-05,28,18.8,23.8,27.8,18.8,23.7,15.5,61.5,0,0,0,,0,0,17.3,20.7,317.6,1019.1,3.6,8.9,393.9,33.7,9,10,2023-03-05T06:38:10,2023-03-05T18:22:22,0.43,Clear,Clear conditions throughout the day.,clear-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-03-06,29.5,18.2,24,28.1,18.2,23.7,13.1,53.9,0,0,0,,0,0,17.3,18.4,282.9,1016.9,0.7,8.2,410.3,35.5,9,10,2023-03-06T06:37:12,2023-03-06T18:22:52,0.46,Clear,Clear conditions throughout the day.,clear-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-03-07,31,18,24.2,29,18,23.9,12.5,51.5,0,0,0,,0,0,19.4,22.6,343.8,1014.6,8.5,8.8,379.8,33.1,9,10,2023-03-07T06:36:13,2023-03-07T18:23:23,0.5,Clear,Clear conditions throughout the day.,clear-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-03-08,33.4,18.4,25.4,31.1,18.4,25.1,13.7,52.9,0,0,0,,0,0,18.4,25.3,44.3,1014.1,31.3,7.3,402.1,34.8,10,10,2023-03-08T06:35:14,2023-03-08T18:23:53,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-03-09,34.9,21.4,27.5,32.5,21.4,26.7,8.4,30.9,0,0,0,,0,0,33.1,19.8,49.5,1013.7,39.3,9.9,415.9,35.9,10,10,2023-03-09T06:34:15,2023-03-09T18:24:22,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-03-10,32,25,28,29.9,25,27.2,8.3,29.9,0,0,0,,0,0,33.5,21.1,111.2,1013.5,76.6,9.9,381.4,33.1,8,10,2023-03-10T06:33:15,2023-03-10T18:24:52,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-03-11,31.6,22.1,27.7,30.1,22.1,26.9,8.8,30.8,0,0,0,,0,0,27.4,18.4,326.7,1013.7,22.1,10,380.7,32.6,10,10,2023-03-11T06:32:15,2023-03-11T18:25:21,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-03-12,34.5,20.9,28,32.7,20.9,27.3,11.8,39.5,0,0,0,,0,0,21.2,20.4,32.6,1013.3,15.6,10,295.7,25.5,9,10,2023-03-12T06:31:14,2023-03-12T18:25:50,0.67,Clear,Clear conditions throughout the day.,clear-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-03-13,34,23.4,27.7,32,23.4,27.1,10.4,36.7,0,0,0,,0,0,35.6,36.9,276.2,1011.9,77.5,9.9,192.3,16.7,7,10,2023-03-13T06:30:13,2023-03-13T18:26:19,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-03-14,31,22.9,26.4,30.1,22.9,26.2,16.1,54.9,0,0,0,,0,0,30.6,20.7,343.3,1012.2,35.9,10,281.6,24.5,9,10,2023-03-14T06:29:12,2023-03-14T18:26:47,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-03-15,31.5,21.3,26.1,30.2,21.3,25.8,15.1,53.7,0,0,0,,0,0,18.4,20.5,326.5,1010.3,20.6,9.7,431.7,37.2,9,10,2023-03-15T06:28:10,2023-03-15T18:27:15,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-03-16,32,21.3,26.6,29.9,21.3,26,13.2,47.5,0,0,0,,0,0,24.5,25.5,287.2,1009.7,3.3,10,392.3,34,9,10,2023-03-16T06:27:08,2023-03-16T18:27:43,0.81,Clear,Clear conditions throughout the day.,clear-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-03-17,28.6,23,25.3,28.1,23,25.3,16.3,58.4,0,0,0,,0,0,41.8,27,257.7,1010.8,0,10,425.7,36.8,10,10,2023-03-17T06:26:06,2023-03-17T18:28:11,0.85,Clear,Clear conditions throughout the day.,clear-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-03-18,26.6,19,22.9,26.6,19,22.9,15.9,65.7,0,0,0,,0,0,34.9,19,232.6,1010.7,19.1,10,425.7,36.8,10,10,2023-03-18T06:25:04,2023-03-18T18:28:39,0.88,Clear,Clear conditions throughout the day.,clear-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-03-19,29,17.8,22.9,28,17.8,22.9,14.9,61.9,0,0,0,,0,0,26.3,20.6,220.9,1009.5,46.2,10,420.5,36.4,10,10,2023-03-19T06:24:02,2023-03-19T18:29:06,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-03-20,30.6,18.8,25.1,28.9,18.8,24.6,11.4,46.6,0,0,0,,0,0,20.9,21.4,261,1006.6,5.1,9.8,220.7,19,9,10,2023-03-20T06:22:59,2023-03-20T18:29:34,0.95,Clear,Clear conditions throughout the day.,clear-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-03-21,30.3,21,25.5,29.2,21,25.3,12.5,45.7,0,0,0,,0,0,33.5,24.5,70.5,1004.1,30.7,10,262,22.5,9,10,2023-03-21T06:21:56,2023-03-21T18:30:01,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-03-22,26,22.6,24.1,26,22.6,24.1,11.6,47.4,0,0,0,,0,0,46.4,33.1,281.8,1008.6,5.5,10,294.1,25.3,10,30,2023-03-22T06:20:54,2023-03-22T18:30:28,0.02,Clear,Clear conditions throughout the day.,clear-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-03-23,25,22,23.3,25,22,23.3,10.3,44.2,0,0,0,,0,0,48.6,36,271.7,1011.2,29.8,10,334.9,29.2,10,10,2023-03-23T06:19:51,2023-03-23T18:30:55,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-03-24,26,18.6,22.8,26,18.6,22.8,14.2,58.8,0,0,0,,0,0,29.9,24.1,257.4,1011.9,30.7,10,334.3,28.8,10,10,2023-03-24T06:18:48,2023-03-24T18:31:22,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-03-25,26.1,19.3,23,26.1,19.3,23,15.3,62.3,0,0,0,,0,0,14.8,19.6,270.8,1011.7,15.4,10,268.3,23,10,10,2023-03-25T06:17:45,2023-03-25T18:31:48,0.12,Clear,Clear conditions throughout the day.,clear-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-03-26,31.7,19.4,25.3,31.2,19.4,25.1,14.9,56.4,0,0,0,,0,0,23.4,21.6,45.5,1010.8,14.4,9.3,323.8,28,10,10,2023-03-26T06:16:42,2023-03-26T18:32:15,0.15,Clear,Clear conditions throughout the day.,clear-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-03-27,33,24.5,27.9,32,24.5,27.5,14.2,44.6,0.6,100,16.67,rain,0,0,33.1,25,93.3,1009.7,53.7,9.4,210.9,18.1,9,10,2023-03-27T06:15:39,2023-03-27T18:32:42,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-03-28,29,23.2,25.8,28.3,23.2,25.7,15,53,1.7,100,29.17,rain,0,0,50,29.5,273.5,1010.3,11.5,9.4,246.2,21,10,10,2023-03-28T06:14:36,2023-03-28T18:33:08,0.21,Rain,Clear conditions throughout the day with rain clearing later.,rain,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-03-29,26.8,23,24.7,27.2,23,24.7,14.9,54.7,0,0,0,,0,0,49.3,27.2,264.3,1011.7,17.4,10,347.5,29.8,10,10,2023-03-29T06:13:34,2023-03-29T18:33:35,0.25,Clear,Clear conditions throughout the day.,clear-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-03-30,26.9,19.4,23.4,27,19.4,23.5,15.8,63,0,0,0,,0,0,22.3,20.5,239.1,1011.5,21.5,10,408.5,35,10,10,2023-03-30T06:12:31,2023-03-30T18:34:02,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-03-31,28.1,19.7,23.8,28.4,19.7,23.8,16.8,65.7,0,0,0,,0,0,14,20.7,277.2,1008.9,23.2,8.9,419.8,36.1,10,10,2023-03-31T06:11:29,2023-03-31T18:34:28,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-04-01,31,20.3,25,29.1,20.3,24.7,15.9,61.4,0,0,0,,0,0,27.7,25.2,268,1009.4,6.4,9.1,274.6,23.9,10,10,2023-04-01T06:10:26,2023-04-01T18:34:55,0.34,Clear,Clear conditions throughout the day.,clear-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-04-02,25,22,23.6,25,22,23.6,14.3,56.5,0,0,0,,0,0,40.7,28.8,260,1010.9,30.7,10,207.9,17.8,9,10,2023-04-02T06:09:24,2023-04-02T18:35:21,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-04-03,25,21,22.7,25,21,22.7,12.9,54.4,0,0,0,,0,0,45.4,31.7,258.3,1011.6,22,10,383,33.3,10,10,2023-04-03T06:08:23,2023-04-03T18:35:48,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-04-04,26.4,18,22.5,26.4,18,22.5,14,59.6,0,0,0,,0,0,35.3,27.8,239.4,1012.1,18.4,10,403.1,34.8,10,10,2023-04-04T06:07:21,2023-04-04T18:36:15,0.44,Clear,Clear conditions throughout the day.,clear-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-04-05,26.4,19,22.8,26.4,19,22.8,15.5,64.1,0,0,0,,0,0,20.5,22.3,240.3,1011.9,22.4,10,368.5,32,10,10,2023-04-05T06:06:20,2023-04-05T18:36:41,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-04-06,28.5,19.3,23.6,29,19.3,23.6,16.6,67,0,0,0,,0,0,17.3,26.2,265.5,1011,12.5,8.8,311.2,27.2,10,10,2023-04-06T06:05:19,2023-04-06T18:37:08,0.5,Clear,Clear conditions throughout the day.,clear-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-04-07,30,19.3,25.1,30.1,19.3,25,16.4,61.5,0,0,0,,0,0,27,28.1,353.2,1012.2,1.5,8.6,311.3,26.9,10,10,2023-04-07T06:04:18,2023-04-07T18:37:35,0.54,Clear,Clear conditions throughout the day.,clear-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-04-08,31,20.7,26.1,30.1,20.7,25.9,16.7,59.5,0,0,0,,0,0,24.5,23.7,325.2,1014.1,52.5,9.3,359.6,31.3,10,10,2023-04-08T06:03:18,2023-04-08T18:38:02,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-04-09,30,23.8,26.1,31.6,23.8,26.5,18.7,64.4,0,0,0,,0,0,18,21.8,298.7,1014.7,8.1,9.1,426.5,37,10,10,2023-04-09T06:02:18,2023-04-09T18:38:29,0.61,Clear,Clear conditions throughout the day.,clear-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-04-10,31.8,21.3,26.5,32.3,21.3,26.6,17,57.9,0,0,0,,0,0,19.4,26.2,326.5,1012.4,7.1,8.3,370.3,32.1,10,10,2023-04-10T06:01:18,2023-04-10T18:38:56,0.65,Clear,Clear conditions throughout the day.,clear-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-04-11,36.6,22.3,28.1,34.6,22.3,28,15.7,51.1,0,0,0,,0,0,21.6,30,348.5,1011.6,46.6,9.6,387.5,33.5,10,10,2023-04-11T06:00:19,2023-04-11T18:39:23,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-04-12,34.4,26,29.4,33.4,26,29.3,15.9,45.4,0,0,0,,0,0,34.2,24.1,289.5,1011.7,15.2,10,342.3,29.8,10,10,2023-04-12T05:59:20,2023-04-12T18:39:50,0.72,Clear,Clear conditions throughout the day.,clear-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-04-13,37,27.3,31,36.2,27.3,31.4,16.3,41.9,0.4,100,8.33,rain,0,0,59.4,37.7,223.8,1011.8,51.3,9.9,277.4,23.9,9,10,2023-04-13T05:58:22,2023-04-13T18:40:18,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-04-14,32,26.7,29.4,32.4,27.9,30.2,18.1,51.6,0,0,0,,0,0,48.2,27.4,286.8,1013.1,50.5,10,326,28.2,9,15,2023-04-14T05:57:24,2023-04-14T18:40:45,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-04-15,29.6,24,26.3,29.1,24,26.3,16.1,54.7,0,0,0,,0,0,37.4,28.1,253.5,1012.2,54.3,10,392.9,34.2,10,10,2023-04-15T05:56:27,2023-04-15T18:41:13,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-04-16,28,20.6,24.6,28,20.6,24.6,15.1,56.1,0,0,0,,0,0,36.7,30.1,237.5,1010.2,39.5,10,260.1,22.5,10,10,2023-04-16T05:55:31,2023-04-16T18:41:41,0.86,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-04-17,29,22.8,25.7,28.5,22.8,25.6,15.5,54.1,0,0,0,,0,0,34.6,25.2,242.7,1010.2,67.1,10,319.9,27.8,10,10,2023-04-17T05:54:35,2023-04-17T18:42:09,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-04-18,29,23.4,26,27.9,23.4,25.8,14,48.4,0,0,0,,0,0,24.1,20.6,246.1,1013,58.6,10,341.9,29.6,10,10,2023-04-18T05:53:39,2023-04-18T18:42:37,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-04-19,29.6,19.9,24.9,29.7,19.9,25,15.7,57.4,0,0,0,,0,0,22.7,26.1,282.3,1011.8,52,9.9,369,31.9,10,10,2023-04-19T05:52:44,2023-04-19T18:43:05,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-04-20,30,21,25.6,29,21,25.5,15.9,56.9,0,0,0,,0,0,21.2,21.2,246,1008.3,44.1,9.5,205.6,17.8,10,10,2023-04-20T05:51:50,2023-04-20T18:43:34,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-04-21,30.8,21.6,26.5,29.1,21.6,25.9,12.1,44.3,0,0,0,,0,0,22.7,22,260.9,1006.9,1.2,9.7,345.3,29.9,10,10,2023-04-21T05:50:57,2023-04-21T18:44:02,0.04,Clear,Clear conditions throughout the day.,clear-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-04-22,33.4,21.9,27.2,31.5,21.9,26.7,11.3,39.2,0,0,0,,0,0,18.7,24.4,313.8,1007.6,44.3,10,224.1,19.2,10,10,2023-04-22T05:50:04,2023-04-22T18:44:31,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-04-23,32,22.7,27.3,31.8,22.7,26.9,13,42.7,0,0,0,,0,0,26.6,26.6,256.5,1008,60.8,9.8,272.9,23.5,8,10,2023-04-23T05:49:12,2023-04-23T18:45:00,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-04-24,33,22.7,28.6,31.2,22.7,27.7,9.9,32.4,0,0,0,,0,0,23,17.7,243.4,1007.9,56.5,10,273.5,23.6,10,10,2023-04-24T05:48:21,2023-04-24T18:45:29,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-04-25,35,23.9,29.2,33.5,23.9,28.6,10.6,32.5,0,0,0,,0,0,22.7,25.5,324,1007.4,42.9,10,370.4,32.1,10,10,2023-04-25T05:47:30,2023-04-25T18:45:59,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-04-26,34,25.3,28.9,34.1,25.3,29.3,16.5,48.6,0,0,0,,0,0,31.3,30.4,284.9,1007.4,49.8,9.8,262.9,22.9,9,10,2023-04-26T05:46:40,2023-04-26T18:46:28,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-04-27,31.6,24.6,28,29.7,24.6,27.6,14.8,48,0,0,0,,0,0,28.8,23.1,243.1,1007.3,26.5,10,375.8,32.7,10,10,2023-04-27T05:45:51,2023-04-27T18:46:58,0.23,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-04-28,31.2,22.4,27.6,30.1,22.4,27.3,12.9,41.7,0,0,0,,0,0,24.8,23.8,263.8,1007.3,0.8,10,376.6,32.6,10,10,2023-04-28T05:45:03,2023-04-28T18:47:27,0.25,Clear,Clear conditions throughout the day.,clear-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-04-29,33,23,27.9,31,23,27.3,12,39.9,0,0,0,,0,0,22.7,24.1,264.2,1006.6,1.1,10,251.9,21.8,10,10,2023-04-29T05:44:16,2023-04-29T18:47:57,0.29,Clear,Clear conditions throughout the day.,clear-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-04-30,36,22.5,29.6,33.4,22.5,28.4,9,29.5,0,0,0,,0,0,25.2,21.5,284.9,1005.7,1.6,10,354.3,30.5,10,10,2023-04-30T05:43:30,2023-04-30T18:48:27,0.33,Clear,Clear conditions throughout the day.,clear-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-05-01,36,24.5,30.9,34.5,24.5,29.6,8.1,25,0,0,0,,0,0,28.4,25,260.3,1005.1,0.3,10,369.6,32.1,10,10,2023-05-01T05:42:44,2023-05-01T18:48:58,0.36,Clear,Clear conditions throughout the day.,clear-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-05-02,35,24.4,29.8,35.8,24.4,30,13.6,38.3,0,0,0,,0,0,36.4,21.4,245.8,1006.9,0,10,404.2,34.8,10,10,2023-05-02T05:41:59,2023-05-02T18:49:28,0.39,Clear,Clear conditions throughout the day.,clear-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-05-03,32,23,27.6,32.5,23,28.1,17.8,56.5,0,0,0,,0,0,31.7,24.3,226.9,1008.4,0.4,10,383.4,32.9,10,10,2023-05-03T05:41:16,2023-05-03T18:49:59,0.42,Clear,Clear conditions throughout the day.,clear-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-05-04,34,22.6,28,34.4,22.6,28.8,18.6,59.1,0,0,0,,0,0,29.5,23.4,229.4,1007.2,2.3,10,380.7,32.8,10,10,2023-05-04T05:40:33,2023-05-04T18:50:29,0.46,Clear,Clear conditions throughout the day.,clear-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-05-05,33.4,23.6,27.8,34.5,23.6,28.9,19.8,63.4,0,0,0,,0,0,23.8,21.3,242.2,1006.9,7.9,10,373.7,32.3,10,10,2023-05-05T05:39:51,2023-05-05T18:51:00,0.5,Clear,Clear conditions throughout the day.,clear-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-05-06,32.3,23.7,28.1,35.8,23.7,30.3,22,70.1,0,0,0,,0,0,20.9,24.1,309.5,1008.1,0,9.5,416.6,35.8,10,10,2023-05-06T05:39:11,2023-05-06T18:51:31,0.52,Clear,Clear conditions throughout the day.,clear-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-05-07,33.4,24.3,28.8,38.3,24.3,30.9,21.7,66.9,0,0,0,,0,0,24.1,19.7,337.3,1008.8,10.4,8.8,331.2,28.7,10,10,2023-05-07T05:38:31,2023-05-07T18:52:02,0.56,Clear,Clear conditions throughout the day.,clear-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-05-08,38.5,22.1,29.7,35.8,22.1,29.4,14.2,45.1,0,0,0,,0,0,22.7,25.5,342.3,1007.3,12.9,9.7,334.2,28.8,10,10,2023-05-08T05:37:52,2023-05-08T18:52:33,0.59,Clear,Clear conditions throughout the day.,clear-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-05-09,41,24.9,32.6,37.6,24.9,31.2,8.7,26.1,0,0,0,,0,0,29.9,31.7,271.3,1006.9,30.2,10,352.7,30.6,10,10,2023-05-09T05:37:15,2023-05-09T18:53:04,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-05-10,37,28,33.2,37.3,26.8,31.7,8,21.4,0,0,0,,0,0,32.8,23.8,312.1,1007.3,3.2,10,406.7,35.1,10,10,2023-05-10T05:36:38,2023-05-10T18:53:35,0.67,Clear,Clear conditions throughout the day.,clear-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-05-11,40,26,32.7,37.4,26,31.5,9.2,24.4,0,0,0,,0,0,33.1,31.7,271.3,1008.2,7.6,10,396.6,34.2,10,10,2023-05-11T05:36:03,2023-05-11T18:54:06,0.7,Clear,Clear conditions throughout the day.,clear-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
"جبيل, الشارقة, الإمارات العربية المتحدة",2023-05-12,39.4,27.2,33.4,39.9,26.7,33.6,14.3,32.9,0,0,0,,0,0,24.8,18.1,249.5,1007.6,23.1,10,402.5,34.7,10,30,2023-05-12T05:35:28,2023-05-12T18:54:38,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDB,41196099999,E1978"
